company_name,evidence_query,evidence_year,new_region,unique_document_id,avg_evidence_score,std_error_evidence_score
Shell,Supporting the Need for Regulations,2021,global,5,1.0,0.0
Shell,Supporting the Need for Regulations,2021,united_kingdom,2,1.0,0.0
Shell,Supporting the Need for Regulations,2021,united_states,2,1.5,0.5
Shell,Supporting the Need for Regulations,2022,australia,1,1.0,
Shell,Supporting the Need for Regulations,2022,eu,2,1.0,0.0
Shell,Supporting the Need for Regulations,2022,global,4,1.25,0.25
Shell,Supporting the Need for Regulations,2022,united_states,3,1.6666666666666667,0.3333333333333333
Shell,Transparency on Legislation,2014,canada,1,1.0,
Shell,Transparency on Legislation,2014,eu,1,1.0,0.0
Shell,Transparency on Legislation,2014,global,1,1.0,0.0
Shell,Transparency on Legislation,2014,united_states,1,1.0,
Shell,Transparency on Legislation,2015,global,1,-1.0,
Shell,Transparency on Legislation,2018,global,2,0.5,1.4999999999999998
Shell,Transparency on Legislation,2020,global,1,2.0,
Shell,Transparency on Legislation,2021,global,1,2.0,
Siemens Energy,Alignment with IPCC on Climate Action,2020,eu,2,2.0,0.0
Siemens Energy,Alignment with IPCC on Climate Action,2021,eu,2,2.0,0.0
Siemens Energy,Alignment with IPCC on Climate Action,2021,global,3,1.6666666666666667,0.3333333333333333
Siemens Energy,Alignment with IPCC on Climate Action,2021,spain,1,2.0,
Siemens Energy,Alignment with IPCC on Climate Action,2022,eu,3,2.0,0.0
Siemens Energy,Alignment with IPCC on Climate Action,2022,france,1,2.0,
Siemens Energy,Alignment with IPCC on Climate Action,2022,global,13,1.6153846153846154,0.180400606147055
Siemens Energy,Alignment with IPCC on Climate Action,2023,global,2,2.0,0.0
Siemens Energy,Carbon Tax,2020,eu,1,-1.0,
Siemens Energy,Communication of Climate Science,2021,global,1,2.0,
Siemens Energy,Communication of Climate Science,2022,global,4,1.0,0.408248290463863
Siemens Energy,Emissions Trading,2020,eu,1,0.0,
Siemens Energy,Emissions Trading,2021,eu,2,0.0,0.0
Siemens Energy,Emissions Trading,2022,eu,1,-2.0,
Siemens Energy,Energy Transition & Zero Carbon Technologies,2020,eu,5,1.0,0.6324555320336759
Siemens Energy,Energy Transition & Zero Carbon Technologies,2020,global,8,0.0,0.42257712736425823
Siemens Energy,Energy Transition & Zero Carbon Technologies,2020,united_states,1,1.0,
Siemens Energy,Energy Transition & Zero Carbon Technologies,2021,eu,8,0.26666666666666666,0.2839628860166776
Siemens Energy,Energy Transition & Zero Carbon Technologies,2021,global,20,0.7727272727272727,0.11265812709673681
Siemens Energy,Energy Transition & Zero Carbon Technologies,2021,united_states,4,0.75,0.6291528696058958
Siemens Energy,Energy Transition & Zero Carbon Technologies,2022,eu,9,1.2,0.46666666666666673
Siemens Energy,Energy Transition & Zero Carbon Technologies,2022,europe,2,2.0,0.0
Siemens Energy,Energy Transition & Zero Carbon Technologies,2022,global,5,0.0,0.4472135954999579
Siemens Energy,Energy Transition & Zero Carbon Technologies,2022,united_states,1,2.0,
Siemens Energy,Energy Transition & Zero Carbon Technologies,2023,global,1,-1.0,
Siemens Energy,Energy Transition & Zero Carbon Technologies,2023,united_states,1,2.0,0.0
Siemens Energy,Energy and Resource Efficiency,2022,eu,1,2.0,
Siemens Energy,GHG Emission Regulation,2020,eu,4,1.6,0.39999999999999997
Siemens Energy,GHG Emission Regulation,2021,eu,2,-0.5,0.5
Siemens Energy,GHG Emission Regulation,2022,eu,2,0.0,2.0
Siemens Energy,Renewable Energy,2020,eu,1,2.0,
Siemens Energy,Renewable Energy,2021,eu,1,0.0,1.0
Siemens Energy,Renewable Energy,2021,spain,1,2.0,
Siemens Energy,Renewable Energy,2022,australia,1,-1.0,
Siemens Energy,Renewable Energy,2022,eu,1,1.0,
Siemens Energy,Renewable Energy,2022,united_states,1,2.0,
Siemens Energy,Support of UN Climate Process,2020,eu,2,1.0,0.0
Siemens Energy,Support of UN Climate Process,2020,global,1,1.0,
Siemens Energy,Support of UN Climate Process,2021,global,4,1.0,0.0
Siemens Energy,Support of UN Climate Process,2022,eu,1,1.0,
Siemens Energy,Support of UN Climate Process,2022,global,1,1.0,
Siemens Energy,Support of UN Climate Process,2023,global,1,2.0,
Siemens Energy,Supporting the Need for Regulations,2020,eu,1,2.0,
Siemens Energy,Supporting the Need for Regulations,2021,eu,1,2.0,
Siemens Energy,Supporting the Need for Regulations,2021,global,1,1.0,
Siemens Energy,Supporting the Need for Regulations,2022,eu,1,1.0,
Siemens Energy,Supporting the Need for Regulations,2022,global,2,1.0,0.0
Siemens Energy,Transparency on Legislation,2021,eu,1,1.0,
South32,Alignment with IPCC on Climate Action,2019,global,2,1.5,0.5
South32,Alignment with IPCC on Climate Action,2020,australia,1,1.0,
South32,Alignment with IPCC on Climate Action,2020,global,1,1.0,
South32,Alignment with IPCC on Climate Action,2022,global,2,2.0,0.0
South32,Carbon Tax,2016,africa,1,0.0,
South32,Carbon Tax,2017,africa,1,0.0,
South32,Carbon Tax,2018,africa,1,0.0,
South32,Carbon Tax,2022,south_africa,1,0.0,
South32,Communication of Climate Science,2016,global,1,1.0,
South32,Communication of Climate Science,2022,australia,1,1.0,
South32,Communication of Climate Science,2022,global,2,2.0,0.0
South32,Disclosure on Relationships,2016,global,2,0.6666666666666666,0.33333333333333337
South32,Disclosure on Relationships,2017,australia,1,0.0,
South32,Disclosure on Relationships,2017,global,1,0.0,
South32,Disclosure on Relationships,2018,africa,1,0.0,0.0
South32,Disclosure on Relationships,2018,australia,1,0.0,
South32,Disclosure on Relationships,2018,global,1,0.0,
South32,Emissions Trading,2022,australia,1,0.0,
South32,Emissions Trading,2023,australia,1,1.0,
South32,Energy Transition & Zero Carbon Technologies,2015,global,2,-2.0,0.0
South32,Energy Transition & Zero Carbon Technologies,2016,global,1,0.0,
South32,Energy Transition & Zero Carbon Technologies,2018,africa,2,-0.5,1.4999999999999998
South32,Energy Transition & Zero Carbon Technologies,2018,global,1,-1.0,
South32,Energy Transition & Zero Carbon Technologies,2019,africa,1,-2.0,
South32,Energy Transition & Zero Carbon Technologies,2019,global,1,1.0,
South32,Energy Transition & Zero Carbon Technologies,2020,australia,1,-2.0,
South32,Energy Transition & Zero Carbon Technologies,2021,australia,1,-2.0,
South32,Energy Transition & Zero Carbon Technologies,2021,global,4,0.4,0.3999999999999999
South32,Energy Transition & Zero Carbon Technologies,2021,south_africa,1,1.0,
South32,Energy Transition & Zero Carbon Technologies,2021,united_states,1,1.0,
South32,Energy Transition & Zero Carbon Technologies,2022,australia,1,2.0,
South32,Energy Transition & Zero Carbon Technologies,2022,global,6,0.5,0.34156502553198664
South32,GHG Emission Regulation,2018,global,1,0.0,
South32,GHG Emission Regulation,2019,global,1,0.0,
South32,GHG Emission Regulation,2020,australia,1,0.0,
South32,GHG Emission Regulation,2022,australia,1,0.0,
South32,Land Use,2020,global,1,0.0,
South32,Support of UN Climate Process,2015,global,1,2.0,
South32,Support of UN Climate Process,2019,global,1,1.0,
South32,Support of UN Climate Process,2020,australia,1,1.0,
South32,Support of UN Climate Process,2020,global,3,1.0,0.0
South32,Support of UN Climate Process,2022,global,5,0.8,0.19999999999999998
South32,Supporting the Need for Regulations,2018,global,1,1.0,
South32,Supporting the Need for Regulations,2019,australia,1,1.0,
South32,Supporting the Need for Regulations,2020,global,2,0.5,0.5
South32,Supporting the Need for Regulations,2022,australia,1,1.0,
South32,Supporting the Need for Regulations,2022,global,2,1.0,0.0
South32,Transparency on Legislation,2016,global,1,-2.0,
South32,Transparency on Legislation,2017,africa,1,0.0,
Southern Company,Alignment with IPCC on Climate Action,2020,united_states,1,1.0,
Southern Company,Alignment with IPCC on Climate Action,2021,united_states,3,0.6666666666666666,0.6666666666666667
Southern Company,Alignment with IPCC on Climate Action,2022,united_states,1,2.0,
Southern Company,Carbon Tax,2019,united_states,1,-1.0,
Southern Company,Carbon Tax,2021,united_states,1,0.0,
Southern Company,Communication of Climate Science,2015,united_states,2,-2.0,0.0
Southern Company,Communication of Climate Science,2016,united_states,1,0.0,
Southern Company,Communication of Climate Science,2018,united_states,1,0.0,
Southern Company,Energy Transition & Zero Carbon Technologies,2014,united_states,4,-2.0,0.0
Southern Company,Energy Transition & Zero Carbon Technologies,2015,united_states,2,0.0,0.0
Southern Company,Energy Transition & Zero Carbon Technologies,2016,united_states,6,-0.8333333333333334,0.6009252125773316
Southern Company,Energy Transition & Zero Carbon Technologies,2017,united_states,1,-2.0,
Southern Company,Energy Transition & Zero Carbon Technologies,2018,united_states,6,-0.16666666666666666,0.40138648595974324
Southern Company,Energy Transition & Zero Carbon Technologies,2019,united_states,5,-0.2,0.48989794855663565
Southern Company,Energy Transition & Zero Carbon Technologies,2020,united_states,4,-0.5,0.9574271077563381
Southern Company,Energy Transition & Zero Carbon Technologies,2021,united_states,19,-0.38095238095238093,0.2009049819974189
Southern Company,Energy Transition & Zero Carbon Technologies,2022,united_states,17,-0.5555555555555556,0.30488637358668236
Southern Company,Energy Transition & Zero Carbon Technologies,2023,united_states,2,-1.5,0.5
Southern Company,Energy and Resource Efficiency,2014,united_states,1,-2.0,
Southern Company,Energy and Resource Efficiency,2016,united_states,1,0.0,
Southern Company,Energy and Resource Efficiency,2018,united_states,1,0.0,
Southern Company,Energy and Resource Efficiency,2019,united_states,1,0.0,
Southern Company,Energy and Resource Efficiency,2021,united_states,2,0.5,0.5
Southern Company,GHG Emission Regulation,2014,united_states,5,-2.0,0.0
Southern Company,GHG Emission Regulation,2015,united_states,1,-2.0,
Southern Company,GHG Emission Regulation,2016,united_states,4,-2.0,0.0
Southern Company,GHG Emission Regulation,2017,united_states,3,-1.75,0.25
Southern Company,GHG Emission Regulation,2018,united_states,2,-1.5,0.5
Southern Company,GHG Emission Regulation,2021,united_states,1,0.0,
Southern Company,GHG Emission Regulation,2022,united_states,2,0.0,0.0
Southern Company,Renewable Energy,2014,united_states,5,-1.1666666666666667,0.3073181485764296
Southern Company,Renewable Energy,2015,united_states,2,-1.5,0.5
Southern Company,Renewable Energy,2016,united_states,4,-1.5,0.28867513459481287
Southern Company,Renewable Energy,2020,united_states,2,-1.5,0.5
Southern Company,Renewable Energy,2021,united_states,3,-0.6666666666666666,0.8819171036881969
Southern Company,Renewable Energy,2022,united_states,6,-0.8333333333333334,0.6540472290116196
Southern Company,Support of UN Climate Process,2016,united_states,1,0.0,
Southern Company,Support of UN Climate Process,2021,united_states,3,0.6666666666666666,0.33333333333333337
Southern Company,Support of UN Climate Process,2022,united_states,1,1.0,
Southern Company,Supporting the Need for Regulations,2014,united_states,1,-2.0,
Southern Company,Supporting the Need for Regulations,2015,united_states,1,-2.0,
Southern Company,Supporting the Need for Regulations,2016,united_states,1,-1.0,
Southern Company,Supporting the Need for Regulations,2017,united_states,2,-1.0,0.0
Southern Company,Supporting the Need for Regulations,2021,united_states,4,0.5,0.5
Southern Company,Supporting the Need for Regulations,2022,united_states,4,1.0,0.408248290463863
Stellantis,Communication of Climate Science,2021,global,1,1.0,
Stellantis,Energy Transition & Zero Carbon Technologies,2021,global,1,-1.0,
Stellantis,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,2,1.3333333333333333,0.3333333333333333
Stellantis,Energy Transition & Zero Carbon Technologies,2021,united_states,6,1.5,0.5
Stellantis,Energy Transition & Zero Carbon Technologies,2022,eu,3,-1.25,0.47871355387816905
Stellantis,Energy Transition & Zero Carbon Technologies,2022,global,1,-1.0,
Stellantis,Energy Transition & Zero Carbon Technologies,2022,united_kingdom,1,1.0,
Stellantis,Energy Transition & Zero Carbon Technologies,2022,united_states,4,1.25,0.25
Stellantis,Energy Transition & Zero Carbon Technologies,2023,global,1,1.0,
Stellantis,Energy and Resource Efficiency,2021,united_states,2,-0.3333333333333333,0.33333333333333337
Stellantis,GHG Emission Regulation,2021,united_kingdom,1,-1.0,
Stellantis,GHG Emission Regulation,2021,united_states,2,0.0,0.0
Stellantis,GHG Emission Regulation,2022,united_states,1,-2.0,
Stellantis,Support of UN Climate Process,2021,united_states,1,1.0,
Stellantis,Supporting the Need for Regulations,2022,global,1,0.0,
Stellantis,Supporting the Need for Regulations,2022,united_states,1,2.0,
Suncor Energy,Alignment with IPCC on Climate Action,2015,global,6,-0.3333333333333333,0.421637021355784
Suncor Energy,Alignment with IPCC on Climate Action,2016,global,1,0.0,
Suncor Energy,Alignment with IPCC on Climate Action,2017,global,1,1.0,
Suncor Energy,Alignment with IPCC on Climate Action,2018,canada,1,0.0,
Suncor Energy,Alignment with IPCC on Climate Action,2021,global,1,2.0,
Suncor Energy,Alignment with IPCC on Climate Action,2022,canada,1,0.0,
Suncor Energy,Alignment with IPCC on Climate Action,2022,global,4,0.5,0.5
Suncor Energy,Carbon Tax,2014,canada,1,1.0,
Suncor Energy,Carbon Tax,2015,canada,5,0.2,0.48989794855663565
Suncor Energy,Carbon Tax,2015,global,1,2.0,
Suncor Energy,Carbon Tax,2018,canada,1,-1.0,
Suncor Energy,Carbon Tax,2019,canada,2,0.5,0.5
Suncor Energy,Carbon Tax,2020,canada,1,-1.0,
Suncor Energy,Carbon Tax,2021,canada,1,-1.0,
Suncor Energy,Carbon Tax,2022,canada,2,0.0,0.0
Suncor Energy,Communication of Climate Science,2013,global,1,2.0,
Suncor Energy,Communication of Climate Science,2014,global,1,2.0,
Suncor Energy,Communication of Climate Science,2015,global,3,1.6666666666666667,0.3333333333333333
Suncor Energy,Communication of Climate Science,2016,global,1,2.0,
Suncor Energy,Communication of Climate Science,2018,global,2,2.0,0.0
Suncor Energy,Communication of Climate Science,2021,global,2,1.5,0.5
Suncor Energy,Communication of Climate Science,2022,global,1,2.0,
Suncor Energy,Disclosure on Relationships,2014,canada,1,2.0,0.0
Suncor Energy,Disclosure on Relationships,2014,global,1,2.0,
Suncor Energy,Disclosure on Relationships,2016,global,1,1.0,
Suncor Energy,Disclosure on Relationships,2021,canada,1,-1.0,
Suncor Energy,Emissions Trading,2014,canada,2,0.0,1.0
Suncor Energy,Emissions Trading,2014,global,2,0.5,0.5
Suncor Energy,Emissions Trading,2016,canada,2,0.5,0.5
Suncor Energy,Emissions Trading,2022,canada,1,0.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2011,canada,1,-1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2013,canada,1,-2.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2013,global,1,-1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2014,canada,1,1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2014,eu,1,-2.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2014,global,5,-0.8,0.58309518948453
Suncor Energy,Energy Transition & Zero Carbon Technologies,2015,canada,2,-1.0,0.0
Suncor Energy,Energy Transition & Zero Carbon Technologies,2015,global,2,-1.5,0.5
Suncor Energy,Energy Transition & Zero Carbon Technologies,2016,canada,3,-1.2,0.5830951894845301
Suncor Energy,Energy Transition & Zero Carbon Technologies,2016,global,2,0.6666666666666666,0.33333333333333337
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,canada,2,-1.5,0.5
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,global,2,-1.4,0.24494897427831777
Suncor Energy,Energy Transition & Zero Carbon Technologies,2017,north_america,1,-2.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2018,canada,2,-0.5,0.5
Suncor Energy,Energy Transition & Zero Carbon Technologies,2018,global,2,-1.5,0.5
Suncor Energy,Energy Transition & Zero Carbon Technologies,2018,north_america,1,-2.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2019,canada,1,1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2019,global,1,-1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2019,north_america,1,-2.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2020,north_america,5,-0.6,0.4000000000000001
Suncor Energy,Energy Transition & Zero Carbon Technologies,2021,canada,3,-1.0,0.0
Suncor Energy,Energy Transition & Zero Carbon Technologies,2021,global,1,-1.0,
Suncor Energy,Energy Transition & Zero Carbon Technologies,2022,canada,8,-0.375,0.3238992347717331
Suncor Energy,Energy Transition & Zero Carbon Technologies,2022,global,2,0.5,0.5
Suncor Energy,Energy Transition & Zero Carbon Technologies,2023,canada,1,0.0,
Suncor Energy,Energy and Resource Efficiency,2014,canada,1,2.0,
Suncor Energy,Energy and Resource Efficiency,2016,canada,1,1.0,
Suncor Energy,Energy and Resource Efficiency,2018,global,1,0.0,
Suncor Energy,Energy and Resource Efficiency,2019,global,1,0.0,
Suncor Energy,GHG Emission Regulation,2014,canada,1,0.0,
Suncor Energy,GHG Emission Regulation,2014,eu,2,-1.5,0.5
Suncor Energy,GHG Emission Regulation,2014,global,1,0.0,
Suncor Energy,GHG Emission Regulation,2015,canada,2,-1.5,0.5
Suncor Energy,GHG Emission Regulation,2019,global,1,0.0,
Suncor Energy,GHG Emission Regulation,2021,canada,1,1.0,
Suncor Energy,GHG Emission Regulation,2021,global,1,1.0,
Suncor Energy,GHG Emission Regulation,2022,canada,3,0.0,0.0
Suncor Energy,GHG Emission Regulation,2022,north_america,1,0.0,
Suncor Energy,GHG Emission Regulation,2023,canada,1,-1.0,
Suncor Energy,Renewable Energy,2014,canada,2,0.3333333333333333,0.33333333333333337
Suncor Energy,Renewable Energy,2016,canada,1,1.0,
Suncor Energy,Renewable Energy,2017,canada,1,0.0,
Suncor Energy,Renewable Energy,2018,global,1,0.0,
Suncor Energy,Renewable Energy,2019,canada,1,0.0,
Suncor Energy,Renewable Energy,2021,canada,1,0.0,
Suncor Energy,Renewable Energy,2022,canada,1,1.0,
Suncor Energy,Support of UN Climate Process,2013,global,1,1.0,
Suncor Energy,Support of UN Climate Process,2014,global,1,0.0,
Suncor Energy,Support of UN Climate Process,2017,global,1,1.0,
Suncor Energy,Support of UN Climate Process,2021,canada,1,1.0,
Suncor Energy,Support of UN Climate Process,2021,global,1,1.0,
Suncor Energy,Support of UN Climate Process,2022,canada,2,1.0,0.0
Suncor Energy,Support of UN Climate Process,2022,global,1,1.0,
Suncor Energy,Supporting the Need for Regulations,2016,north_america,2,1.0,0.0
Suncor Energy,Supporting the Need for Regulations,2017,canada,1,0.0,
Suncor Energy,Supporting the Need for Regulations,2017,germany,1,0.0,
Suncor Energy,Supporting the Need for Regulations,2018,canada,2,0.5,1.4999999999999998
Suncor Energy,Supporting the Need for Regulations,2018,global,1,0.0,
Suncor Energy,Supporting the Need for Regulations,2019,canada,1,1.0,
Suncor Energy,Supporting the Need for Regulations,2020,north_america,2,0.0,1.0
Suncor Energy,Supporting the Need for Regulations,2021,canada,5,0.4,0.24494897427831783
Suncor Energy,Supporting the Need for Regulations,2022,canada,5,0.2,0.3741657386773941
Suncor Energy,Supporting the Need for Regulations,2022,north_america,1,0.0,
Suncor Energy,Transparency on Legislation,2014,global,1,1.0,0.0
Suncor Energy,Transparency on Legislation,2017,global,1,0.0,0.0
Suncor Energy,Transparency on Legislation,2021,global,1,0.0,0.0
Suncor Energy,Transparency on Legislation,2022,north_america,1,0.0,
Suzano (formerly Fibria Celulose),Alignment with IPCC on Climate Action,2020,global,1,0.0,
Suzano (formerly Fibria Celulose),Alignment with IPCC on Climate Action,2021,global,5,2.0,0.0
Suzano (formerly Fibria Celulose),Alignment with IPCC on Climate Action,2022,global,1,2.0,
Suzano (formerly Fibria Celulose),Carbon Tax,2021,global,1,-1.0,
Suzano (formerly Fibria Celulose),Communication of Climate Science,2021,global,1,2.0,
Suzano (formerly Fibria Celulose),Communication of Climate Science,2022,global,1,2.0,
Suzano (formerly Fibria Celulose),Disclosure on Relationships,2022,global,1,-1.0,
Suzano (formerly Fibria Celulose),Emissions Trading,2021,brazil,4,1.0,0.0
Suzano (formerly Fibria Celulose),Emissions Trading,2021,global,2,1.0,0.0
Suzano (formerly Fibria Celulose),Emissions Trading,2022,brazil,1,0.0,
Suzano (formerly Fibria Celulose),Energy Transition & Zero Carbon Technologies,2021,global,1,1.0,
Suzano (formerly Fibria Celulose),Energy Transition & Zero Carbon Technologies,2022,global,1,1.0,
Suzano (formerly Fibria Celulose),Land Use,2018,brazil,1,0.0,
Suzano (formerly Fibria Celulose),Land Use,2021,brazil,2,0.0,0.0
Suzano (formerly Fibria Celulose),Land Use,2021,global,1,0.0,
Suzano (formerly Fibria Celulose),Land Use,2022,brazil,3,0.6666666666666666,0.33333333333333337
Suzano (formerly Fibria Celulose),Support of UN Climate Process,2021,global,6,1.0,0.0
Suzano (formerly Fibria Celulose),Support of UN Climate Process,2022,global,1,1.0,
Suzano (formerly Fibria Celulose),Supporting the Need for Regulations,2021,brazil,2,1.0,0.0
Suzuki,Alignment with IPCC on Climate Action,2015,global,1,0.0,
Suzuki,Alignment with IPCC on Climate Action,2021,global,2,0.3333333333333333,0.33333333333333337
Suzuki,Communication of Climate Science,2015,global,1,2.0,
Suzuki,Communication of Climate Science,2021,global,1,1.0,
Suzuki,Energy Transition & Zero Carbon Technologies,2015,global,1,0.0,
Suzuki,Energy Transition & Zero Carbon Technologies,2021,japan,1,1.0,
Suzuki,Energy Transition & Zero Carbon Technologies,2021,new_zealand,1,-2.0,
Suzuki,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,1,-2.0,
Suzuki,Energy Transition & Zero Carbon Technologies,2022,india,6,-1.1666666666666667,0.16666666666666669
Suzuki,GHG Emission Regulation,2020,united_states,1,-2.0,
Suzuki,GHG Emission Regulation,2021,india,2,-2.0,0.0
Suzuki,GHG Emission Regulation,2021,new_zealand,1,-2.0,
Suzuki,GHG Emission Regulation,2022,india,3,-0.3333333333333333,0.33333333333333337
Suzuki,Renewable Energy,2022,eu,1,1.0,
Suzuki,Supporting the Need for Regulations,2021,global,1,0.0,
TC Energy,Alignment with IPCC on Climate Action,2015,global,1,-2.0,
TC Energy,Alignment with IPCC on Climate Action,2015,north_america,1,-1.0,
TC Energy,Alignment with IPCC on Climate Action,2020,north_america,1,-1.0,
TC Energy,Alignment with IPCC on Climate Action,2021,canada,1,2.0,
TC Energy,Alignment with IPCC on Climate Action,2021,global,3,1.0,0.5773502691896258
TC Energy,Alignment with IPCC on Climate Action,2021,north_america,2,1.0,1.0
TC Energy,Alignment with IPCC on Climate Action,2022,global,1,0.0,
TC Energy,Communication of Climate Science,2021,global,1,1.0,
TC Energy,Communication of Climate Science,2021,united_states,1,1.0,
TC Energy,Disclosure on Relationships,2015,canada,1,1.0,0.0
TC Energy,Disclosure on Relationships,2019,global,1,-1.0,
TC Energy,Disclosure on Relationships,2021,north_america,1,1.0,
TC Energy,Disclosure on Relationships,2022,global,1,0.0,1.0
TC Energy,Energy Transition & Zero Carbon Technologies,2014,north_america,2,-2.0,0.0
TC Energy,Energy Transition & Zero Carbon Technologies,2015,north_america,9,-2.0,0.0
TC Energy,Energy Transition & Zero Carbon Technologies,2017,north_america,2,-1.5,0.5
TC Energy,Energy Transition & Zero Carbon Technologies,2018,global,1,-2.0,
TC Energy,Energy Transition & Zero Carbon Technologies,2018,north_america,2,-1.0,0.0
TC Energy,Energy Transition & Zero Carbon Technologies,2019,north_america,5,-1.2,0.58309518948453
TC Energy,Energy Transition & Zero Carbon Technologies,2020,canada,4,-1.0,0.7071067811865476
TC Energy,Energy Transition & Zero Carbon Technologies,2020,north_america,9,-1.4444444444444444,0.17568209223157663
TC Energy,Energy Transition & Zero Carbon Technologies,2020,united_states,2,-1.5,0.5
TC Energy,Energy Transition & Zero Carbon Technologies,2021,canada,4,-0.5714285714285714,0.6116777418411966
TC Energy,Energy Transition & Zero Carbon Technologies,2021,global,2,0.0,1.0
TC Energy,Energy Transition & Zero Carbon Technologies,2021,north_america,16,-1.125,0.125
TC Energy,Energy Transition & Zero Carbon Technologies,2021,united_states,3,-1.0,0.0
TC Energy,Energy Transition & Zero Carbon Technologies,2022,canada,4,-1.0,0.4472135954999579
TC Energy,Energy Transition & Zero Carbon Technologies,2022,global,4,-0.5,0.28867513459481287
TC Energy,Energy Transition & Zero Carbon Technologies,2022,north_america,2,-2.0,0.0
TC Energy,Energy Transition & Zero Carbon Technologies,2022,united_states,5,-1.6,0.39999999999999997
TC Energy,GHG Emission Regulation,2018,north_america,1,0.0,
TC Energy,GHG Emission Regulation,2019,north_america,1,0.0,
TC Energy,GHG Emission Regulation,2021,canada,1,0.0,
TC Energy,GHG Emission Regulation,2022,canada,3,-0.3333333333333333,0.33333333333333337
TC Energy,Renewable Energy,2022,canada,1,0.0,
TC Energy,Support of UN Climate Process,2019,north_america,1,1.0,
TC Energy,Support of UN Climate Process,2020,north_america,1,1.0,
TC Energy,Support of UN Climate Process,2021,global,1,1.0,
TC Energy,Support of UN Climate Process,2022,global,2,1.0,0.0
TC Energy,Supporting the Need for Regulations,2018,united_states,1,1.0,
TC Energy,Supporting the Need for Regulations,2019,north_america,1,0.0,
TC Energy,Supporting the Need for Regulations,2020,canada,1,-1.0,
TC Energy,Supporting the Need for Regulations,2020,global,1,1.0,
TC Energy,Supporting the Need for Regulations,2021,north_america,1,-1.0,
TC Energy,Supporting the Need for Regulations,2022,canada,3,0.0,0.0
TC Energy,Supporting the Need for Regulations,2022,global,2,-1.0,0.0
TC Energy,Supporting the Need for Regulations,2022,north_america,2,-0.5,0.5
TC Energy,Transparency on Legislation,2014,canada,1,1.0,
TC Energy,Transparency on Legislation,2018,canada,1,0.0,0.0
TC Energy,Transparency on Legislation,2018,united_states,1,0.0,
TC Energy,Transparency on Legislation,2022,north_america,1,-2.0,0.0
Teck Resources Limited,Alignment with IPCC on Climate Action,2015,global,1,0.0,
Teck Resources Limited,Alignment with IPCC on Climate Action,2022,canada,1,0.0,
Teck Resources Limited,Alignment with IPCC on Climate Action,2022,global,2,2.0,0.0
Teck Resources Limited,Carbon Tax,2015,canada,1,0.0,
Teck Resources Limited,Carbon Tax,2016,canada,3,1.6666666666666667,0.3333333333333333
Teck Resources Limited,Carbon Tax,2017,canada,2,1.0,0.0
Teck Resources Limited,Carbon Tax,2018,canada,1,-1.0,
Teck Resources Limited,Carbon Tax,2019,canada,1,-1.0,
Teck Resources Limited,Carbon Tax,2020,canada,1,-1.0,
Teck Resources Limited,Carbon Tax,2021,canada,1,-1.0,
Teck Resources Limited,Carbon Tax,2022,canada,1,0.0,
Teck Resources Limited,Communication of Climate Science,2015,canada,1,1.0,
Teck Resources Limited,Communication of Climate Science,2015,global,1,1.0,
Teck Resources Limited,Communication of Climate Science,2020,global,1,1.0,
Teck Resources Limited,Communication of Climate Science,2021,global,3,1.3333333333333333,0.3333333333333333
Teck Resources Limited,Communication of Climate Science,2022,canada,1,1.0,
Teck Resources Limited,Communication of Climate Science,2022,global,3,1.3333333333333333,0.3333333333333333
Teck Resources Limited,Disclosure on Relationships,2017,global,1,-1.0,
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2016,canada,1,1.0,
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2017,global,1,1.0,
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2019,canada,1,1.0,
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2020,global,2,1.0,0.0
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2021,global,3,0.3333333333333333,0.6666666666666667
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2022,canada,1,0.0,
Teck Resources Limited,Energy Transition & Zero Carbon Technologies,2022,global,3,0.3333333333333333,0.6666666666666667
Teck Resources Limited,Energy and Resource Efficiency,2016,canada,1,1.0,
Teck Resources Limited,Energy and Resource Efficiency,2016,global,1,1.0,
Teck Resources Limited,GHG Emission Regulation,2021,canada,1,1.0,
Teck Resources Limited,GHG Emission Regulation,2022,canada,1,0.0,
Teck Resources Limited,Renewable Energy,2016,canada,1,1.0,
Teck Resources Limited,Support of UN Climate Process,2015,global,2,1.0,0.0
